id_envio,centro_distribucion,transportista,tipo_servicio,dia_semana,distancia_km,peso_kg,volumen_m3,n_paradas,temperatura_ambiente_c,costo_combustible_usd,tiempo_transito_h,calificacion_cliente,retraso
102623,CD-Salto,TR-105,Estándar,lunes,203.82,3.94,0.026,2,,14.21,6.17,4.9,0
103490,CD-Salto,TR-099,Económico,viernes,150.8,4.85,0.044,0,14.2,15.75,1.88,4.2,0
100747,CD-Canelones,TR-001,Estándar ,jueves,32.55,6.06,0.0439,7,20.2,11.48,2.99,3.8,0
101435,CD-Canelones,TR-055,ECONÓMICO,lunes,43.55,2.42,0.0651,5,17.8,9.58,3.5,,0
102301,CD-Montevideo,TR-080,Express,miércoles,263.65,2.85,0.0454,6,17.8,23.19,7.47,3.8,0
102553,CD-Montevideo,TR-083,Estándar,martes,40.9,4.0,0.0404,7,17.9,11.62,3.8,4.5,0
101898,CD-Montevideo,TR-052,Económico,viernes,29.16,1.97,0.0764,8,19.7,14.79,9.59,3.0,1
102486,CD-Maldonado,TR-038,EXPRESS,viernes,25.75,10.88,0.0552,8,,10.42,2.42,4.1,0
102628,CD-Montevideo,TR-038,Estándar,martes,280.06,2.68,0.0423,3,17.3,20.52,4.62,,0
101804,CD-Montevideo,TR-050,Estándar,lunes,358.77,9.14,,1,22.2,21.23,7.84,4.7,0
101537,CD-Canelones,TR-120,ECONÓMICO,sábado,197.2,6.39,0.0406,4,,23.2,5.89,2.9,1
100235,CD-Canelones,TR-003,Estándar,miércoles,226.99,4.89,0.0398,3,23.2,23.95,4.83,4.4,0
103152,CD-Maldonado,TR-048,Estándar,viernes,304.74,3.87,0.0495,4,13.8,24.89,6.12,4.0,0
101763,CD-Salto,TR-040,Express,miércoles,27.25,17.91,0.0852,6,,9.98,2.3,3.5,0
103470,CD-Montevideo,TR-083,Económico,martes,8.37,4.4,0.0699,7,33.0,10.47,3.9,4.7,0
101593,CD-Montevideo,TR-016,Económico,jueves,18.7,5.93,0.061,5,,7.46,2.77,,0
101599,CD-Montevideo,TR-060,Económico,lunes,21.11,5.6,0.0349,7,17.1,9.51,2.66,4.2,0
100749,CD-Montevideo,TR-119,Express,martes,22.28,2.48,,5,20.4,10.41,3.38,1.5,0
101179,CD-Canelones,TR-012,Estándar,viernes,216.69,1.96,0.0275,4,20.0,16.81,5.53,4.7,0
101549,CD-Maldonado,TR-035,Económico,martes,24.37,10.78,0.0555,10,11.4,9.31,2.39,3.5,0
101726,CD-Montevideo,TR-076,Estándar ,lunes,20.73,7.99,,8,27.8,12.77,2.73,4.4,0
101578,CD-Montevideo,TR-114,Estándar,miércoles,31.15,5.79,0.0477,7,17.3,9.68,0.76,3.3,0
102142,CD-Canelones,TR-042,Express,viernes,198.88,18.17,0.1172,1,18.3,17.18,3.51,4.9,0
102647,CD-Montevideo,TR-120,estándar,jueves,19.59,0.0,0.0635,7,16.7,10.4,3.52,,0
101792,CD-Maldonado,TR-008,Económico,jueves,31.45,8.35,0.0594,4,12.8,10.32,3.18,2.9,0
100690,CD-Canelones,TR-014,ESTÁNDAR,jueves,19.68,5.27,0.0379,8,25.5,11.54,2.63,4.2,0
100324,CD-Canelones,TR-102,EXPRESS,miércoles,229.36,11.83,0.0824,3,13.3,17.37,3.25,3.9,0
101397,CD-Montevideo,TR-026,Estándar,jueves,264.59,5.47,0.0344,2,20.1,12.92,6.36,4.2,0
102057,CD-Montevideo,TR-093,estándar,martes,37.6,4.37,0.0386,9,17.4,13.91,2.22,3.7,1
102031,CD-Maldonado,TR-077,Estándar,viernes,22.04,2.72,0.0347,5,19.3,5.64,2.31,3.9,0
102970,CD-Maldonado,TR-040,Económico ,jueves,322.27,3.25,0.037,1,16.1,20.29,5.41,3.8,0
101262,CD-Montevideo,TR-022,express,miércoles,29.26,7.99,0.0529,8,-99.0,17.83,3.18,4.7,0
100829,CD-Montevideo,TR-110,Estándar,martes,227.15,5.91,0.0658,1,14.4,19.16,5.96,4.7,0
102742,CD-Salto,TR-107,Express,lunes,32.03,4.04,0.0468,14,,23.85,5.09,4.2,0
100608,CD-Montevideo,TR-027,Estándar,martes,29.05,3.68,0.0353,9,20.8,15.61,3.3,4.3,0
101803,CD-Montevideo,TR-014,Estándar,martes,285.23,16.94,0.0983,2,25.4,24.3,6.89,4.5,0
100090,CD-Montevideo,TR-120,Estándar,miércoles,38.76,3.44,0.0374,9,25.0,17.54,2.13,4.3,0
103062,CD-Canelones,TR-013,ESTÁNDAR,lunes,48.45,4.61,0.0367,5,10.4,4.63,1.37,,0
100849,CD-Maldonado,TR-010,Estándar ,martes,220.03,3.56,0.0331,2,11.4,17.53,5.43,4.3,0
101447,CD-Montevideo,TR-045,Económico,jueves,41.71,2.98,0.042,4,12.0,4.85,3.16,4.7,0
100817,CD-Salto,TR-020,estándar,lunes,31.11,1.99,0.0294,7,,15.51,2.57,3.8,0
100158,CD-Canelones,TR-090,Express,viernes,36.3,12.4,0.0839,7,10.9,7.7,4.85,4.5,0
100760,CD-Maldonado,TR-030,Express,viernes,187.84,3.99,0.0311,1,25.3,15.21,-3.61,4.2,0
102836,CD-Montevideo,TR-055,Estándar,jueves,221.86,10.44,0.0552,1,16.9,18.09,6.01,4.9,0
101219,CD-Montevideo,TR-065,Express,viernes,23.32,15.93,0.0798,7,21.4,15.0,3.38,3.2,1
102691,CD-Montevideo,TR-005,Express,martes,26.45,2.36,0.0295,8,28.5,14.48,3.55,4.2,0
102375,CD-Montevideo,TR-025,Estándar,lunes,19.72,2.78,0.0525,6,22.9,10.48,2.07,3.3,0
102494,CD-Canelones,TR-005,Económico,lunes,12.63,7.27,0.0654,9,19.5,13.38,2.2,3.2,0
101924,CD-Canelones,TR-009,Económico,viernes,303.74,2.05,0.0536,3,21.7,22.29,6.39,4.7,0
102526,CD-Montevideo,TR-008,Express,viernes,33.81,6.61,0.0546,3,25.8,12.43,0.66,1.9,1
102541,CD-Canelones,TR-078,Estándar,jueves,24.03,3.33,0.0383,9,12.4,10.09,1.16,4.7,0
101051,CD-Maldonado,TR-071,Económico,viernes,32.41,6.12,0.0583,6,18.7,10.2,2.0,4.8,0
101603,CD-Maldonado,TR-065,Estándar,martes,32259.999999999996,4.3,0.0381,4,21.9,11.59,4.08,4.3,0
102561,CD-Montevideo,TR-055,Express,jueves,213.5,4.41,0.0392,2,25.2,13.36,4.13,4.5,0
100731,CD-Canelones,TR-119,Estándar ,jueves,276.23,16.35,0.0775,1,21.0,19.22,6.31,2.8,0
103000,CD-Montevideo,TR-083,estándar,lunes,320.63,8.44,0.067,1,31.2,28.82,5.84,4.6,0
101440,CD-Maldonado,TR-062,Estándar,miércoles,177.09,2.71,0.0328,3,25.6,10.95,4.31,3.2,1
103211,CD-Montevideo,TR-014,estándar,martes,295.22,4.87,0.0428,2,12.2,21.4,7.59,4.5,0
101436,CD-Montevideo,TR-061,Económico,jueves,12.73,8.25,0.0465,8,14.4,13.56,2.26,3.2,1
101348,CD-Montevideo,TR-117,ESTÁNDAR,miércoles,38.5,12.04,0.0711,9,28.3,10.85,3.41,3.6,1
102382,CD-Maldonado,TR-095,Estándar,martes,25.87,2.24,0.0295,5,21.5,8.17,2.48,3.0,1
102036,CD-Montevideo,TR-025,económico,miércoles,16.82,6.63,0.0427,4,24.3,3.2,1.33,,0
100975,CD-Canelones,TR-051,Express,jueves,203.33,2.37,0.042,2,19.4,18.44,4.56,4.6,0
102411,CD-Montevideo,TR-020,Estándar,martes,28.13,3.47,0.0427,7,19.8,8.43,2.88,3.6,0
102907,CD-Montevideo,TR-036,ESTÁNDAR,lunes,249.5,2.97,0.0471,3,13.5,18.65,5.4,4.5,0
102129,CD-Montevideo,TR-030,express,sábado,27.93,2.1,,8,23.9,13.45,3.9,3.8,1
101980,CD-Canelones,TR-058,Express,miércoles,343.37,9.65,0.1104,6,17.5,30.03,7.26,3.9,0
100579,CD-Canelones,TR-053,Estándar,martes,253.66,8.67,0.0494,1,24.3,13.51,5.67,4.6,0
101408,CD-Montevideo,TR-097,express,jueves,170.79,3.79,0.0437,1,13.0,15.22,3.2,4.5,0
102075,CD-Canelones,TR-090,Económico,viernes,27.06,1.37,0.0297,6,16.4,13.61,1.63,4.6,0
102437,CD-Montevideo,TR-083,Estándar,miércoles,22.54,4.23,0.0757,8,22.4,11.02,1.79,2.9,0
101482,CD-Canelones,TR-015,Estándar ,lunes,19.18,2.92,0.053,6,16.7,6.5,3.29,4.9,0
102511,CD-Salto,TR-018,Express,lunes,25.7,2.65,0.0654,6,,11.1,2.64,2.8,1
101377,CD-Montevideo,TR-054,estándar,miércoles,25.02,2.88,0.0255,12,10.4,16.13,18.64,1.0,1
103529,CD-Maldonado,TR-077,Estándar,sábado,40.73,6.19,0.0425,10,20.3,14.78,3.7,4.9,0
102544,CD-Maldonado,TR-113,Estándar,miércoles,28.0,2.43,0.0473,7,19.7,8.27,1.88,3.5,0
101347,CD-Salto,TR-023,ESTÁNDAR,lunes,27.33,2.49,0.0266,11,19.6,13.55,2.62,4.2,0
101795,CD-Montevideo,TR-108,estándar,jueves,28.63,5.47,0.0458,3,25.2,8.31,3.33,4.6,0
101733,CD-Montevideo,TR-110,Express,lunes,32.93,2.29,0.0468,10,21.8,15.23,5.01,3.6,0
102711,CD-Montevideo,TR-028,Estándar,martes,41.62,2.56,0.0359,8,27.2,15.45,2.34,4.9,0
102038,CD-Salto,TR-094,Estándar,martes,284.21,3.65,0.0532,3,13.7,21.18,18.25,4.0,1
101902,CD-Montevideo,TR-014,Económico,viernes,21.07,7.48,0.0517,8,26.4,13.66,2.86,4.2,0
103001,CD-Canelones,TR-078,Express,martes,39.19,6.12,0.0634,11,24.3,18.04,3.47,3.8,1
101812,CD-Montevideo,TR-106,Estándar,jueves,14.96,5.52,0.0382,4,12.5,12.33,1.26,4.4,0
100789,CD-Canelones,TR-058,Express,lunes,28.46,5.41,0.0495,9,19.4,13.17,2.13,3.1,0
101929,CD-Montevideo,TR-013,Estándar,miércoles,32.29,3.43,0.0324,6,18.7,8.33,1.5,2.8,0
102316,CD-Montevideo,TR-100,Express,miércoles,18.37,2.55,0.0509,10,26.9,11.37,3.9,3.9,0
100706,CD-Salto,TR-005,Estándar,miércoles,29.49,4.4,0.0327,7,17.3,13.56,2.23,3.9,1
102233,CD-Maldonado,TR-060,Estándar,sábado,282.24,7.22,0.0761,2,10.2,21.06,6.09,4.8,0
101903,CD-Canelones,TR-106,Económico,sábado,35.63,5.06,0.0655,3,16.2,10.24,0.76,,1
103287,CD-Canelones,TR-069,Estándar,lunes,31.2,4.31,0.0481,9,21.8,11.34,2.78,,0
101013,CD-Montevideo,TR-089,Estándar,lunes,30.31,8.26,0.0621,5,,13.56,2.42,1.1,1
101612,CD-Salto,TR-017,Estándar,sábado,28.71,4.62,0.0371,7,,11.08,3.45,4.4,0
102487,CD-Salto,TR-088,Estándar,lunes,27.43,7.03,0.0382,6,17.3,8.74,1.91,2.8,0
100023,CD-Canelones,TR-006,Express,jueves,18.91,5.26,0.0314,11,27.6,18.32,3.66,,0
102612,CD-Montevideo,TR-065,Estándar,sábado,30.38,5.68,0.039,4,15.5,7.31,1.95,4.0,0
103056,CD-Montevideo,TR-035,Económico,jueves,22.65,11.2,0.0746,13,18.0,19.27,5.77,4.1,0
101623,CD-Montevideo,TR-037,Estándar,lunes,5.49,3.16,0.0316,9,11.4,17.86,2.43,4.8,0
102458,CD-Montevideo,TR-034,Estándar,viernes,22.97,12.76,0.0941,9,31.8,11.76,4.61,4.1,0
102334,CD-Canelones,TR-063,Estándar,jueves,10.8,4.53,0.042,4,12.3,3.83,2.1,3.2,0
103592,CD-Maldonado,TR-031,Express,lunes,253.06,2.17,0.0294,2,16.4,18.17,4.08,,0
101048,CD-Canelones,TR-012,Estándar,jueves,187.7,2.59,0.027,3,21.8,19.91,5.14,4.0,0
102957,CD-Canelones,TR-074,Express ,jueves,31.65,2.46,0.0543,9,19.9,10.87,3.27,1.9,1
101434,CD-Montevideo,TR-043,Estándar,lunes,24.92,4.1,0.0296,7,19.0,8.67,1.89,2.5,0
100781,CD-Montevideo,TR-062,Express,miércoles,33.2,2.25,0.0509,12,13.5,16.82,3.46,,0
102563,CD-Maldonado,TR-119,Estándar,martes,9.44,2.67,0.0483,7,15.4,10.97,1.23,3.9,0
103427,CD-Canelones,TR-027,estándar,martes,234.73,3.89,0.0547,2,15.0,20.05,5.62,4.6,0
100999,CD-Canelones,TR-027,Estándar,jueves,33.63,3.38,0.061,7,12.7,9.57,2.71,4.9,0
103310,CD-Canelones,TR-033,Express,martes,33.49,2.44,0.0383,10,16.3,22.56,5.62,3.3,0
100061,CD-Canelones,TR-009,Express,viernes,311.46,5.71,0.0657,2,25.0,24.12,7.35,2.1,0
101747,CD-Salto,TR-095,ESTÁNDAR,lunes,386.59,5.44,0.0411,0,15.7,27.67,12.88,2.8,1
100774,CD-Canelones,TR-035,ESTÁNDAR,jueves,298.64,11.93,0.0682,2,23.9,20.36,7.64,4.9,0
101238,CD-Canelones,TR-119,Económico,jueves,22.46,1.53,0.0219,9,16.2,12.58,3.23,3.7,0
100319,CD-Montevideo,TR-026,Económico,sábado,42.08,3.9,0.0493,6,23.9,17.04,2.97,4.4,0
102072,CD-Montevideo,TR-035,Estándar,martes,34.86,4.75,0.0309,2,,5.69,1.81,4.9,0
101521,CD-Montevideo,TR-060,Express,miércoles,17.21,5.8,0.0434,7,21.5,10.68,1.31,2.8,0
102182,CD-Montevideo,TR-093,Express,miércoles,195.24,1.51,0.0162,1,22.0,14.91,3.91,,0
101746,CD-Salto,TR-109,Estándar,jueves,30.69,2.5,0.0357,9,16.4,13.91,3.17,4.5,0
102049,CD-Salto,TR-091,estándar,viernes,26.03,6.06,0.0508,11,,13.27,1.94,3.6,0
103541,CD-Montevideo,TR-041,Estándar,viernes,184.14,4.78,0.0823,0,24.4,17.33,4.18,4.0,0
102952,CD-Maldonado,TR-054,Estándar,martes,35.87,4.64,0.036,7,,13.43,1.31,4.5,0
100569,CD-Salto,TR-095,Express,viernes,297.32,1.19,,3,,26.36,7.71,4.0,0
100139,CD-Montevideo,TR-055,Económico,martes,35.68,9.0,0.0516,2,30.6,10.98,3.33,4.8,0
103318,CD-Montevideo,TR-020,Económico,sábado,291.37,3.88,0.0378,2,24.3,21.84,5.37,3.0,1
103226,CD-Montevideo,TR-020,Estándar,viernes,27.7,5.98,0.0351,9,17.9,13.47,1.31,4.0,0
102071,CD-Montevideo,TR-019,Express,miércoles,26.36,7.68,0.0444,4,13.5,13.37,1.13,4.7,0
103503,CD-Montevideo,TR-034,ESTÁNDAR,viernes,157.46,4.82,0.0345,1,16.7,8.55,2.27,3.7,0
900006,CD-Montevideo,TR-033,ESTÁNDAR,viernes,257.86,9.21,0.0734,1,16.3,15.52,4.99,4.4,0
103179,CD-Maldonado,TR-097,Económico,martes,35.21,5.27,0.0628,6,21.7,12.21,2.48,5.0,0
102954,CD-Canelones,TR-004,Estándar,viernes,23.88,2.41,,7,15.5,12.6,2.04,3.3,0
103268,CD-Canelones,TR-066,ESTÁNDAR,jueves,169.18,13.31,,4,16.9,9.16,3.63,4.1,0
100138,CD-Montevideo,TR-083,Express,lunes,47.89,1.87,0.0307,5,20.5,15.91,1.0,4.7,0
102598,CD-Canelones,TR-017,Express,martes,203.42,6.78,0.0475,2,16.7,14.99,6.57,2.9,0
101199,CD-Canelones,TR-094,Express,viernes,241.73,2.13,0.053,1,22.4,16.95,6.19,4.1,0
100308,CD-Salto,TR-011,Express,jueves,207.01,7.54,0.0449,1,,15.91,5.87,4.3,0
100031,CD-Salto,TR-071,Express ,martes,41.72,4.46,0.0518,10,,19.88,4.34,4.5,0
100641,CD-Salto,TR-114,Estándar,miércoles,29.49,3.89,0.0283,6,,10.6,1.83,4.6,0
102546,CD-Canelones,TR-063,Estándar,miércoles,11.22,4.94,0.0315,12,21.0,12.12,4.05,3.3,0
103288,CD-Montevideo,TR-061,Económico,jueves,100.32,7.84,0.0551,3,22.6,5.9,1.58,4.2,0
101099,CD-Montevideo,TR-114,Económico,lunes,38.24,8.78,0.0561,5,28.0,14.06,2.2,4.5,0
101922,CD-Maldonado,TR-009,Económico,martes,201.85,20.23,0.096,0,27.8,18.25,23.09,2.5,1
100539,CD-Salto,TR-028,express,jueves,31.75,6.53,0.0474,12,19.2,18.71,4.67,1.9,1
102531,CD-Montevideo,TR-106,ECONÓMICO,lunes,26.62,1.89,0.0346,10,30.2,11.37,2.07,4.8,0
100751,CD-Canelones,TR-110,Estándar,martes,31.62,0.0,0.0318,5,14.5,8.35,3.28,3.8,0
100502,CD-Montevideo,TR-047,Express,sábado,193.57,8.16,0.0785,3,16.7,15.9,5.17,4.8,0
102443,CD-Canelones,TR-042,Estándar,sábado,303.08,7.01,0.0731,1,15.6,17.07,6.91,3.1,1
102814,CD-Montevideo,TR-081,Económico,sábado,30.82,7.25,0.0462,6,18.7,14.29,2.5,,1
102739,CD-Montevideo,TR-090,Express,sábado,29.6,5.26,0.052,13,24.9,25.04,4.27,2.2,1
101076,CD-Maldonado,TR-106,estándar,sábado,24.79,4.77,0.0634,6,10.4,11.76,1.51,2.0,1
101157,CD-Canelones,TR-061,estándar,viernes,31.85,19.91,0.1,2,,4.43,3.61,4.5,0
100390,CD-Maldonado,TR-072,Estándar,martes,278.64,7.07,0.0525,1,21.9,19.42,4.45,4.4,0
102910,CD-Salto,TR-119,Económico ,viernes,17.55,8.5,0.0661,8,,16.86,3.49,4.0,0
102740,CD-Salto,TR-052,Estándar,lunes,168.18,8.26,0.0743,3,14.5,15.49,4.93,4.9,0
101317,CD-Montevideo,TR-105,ESTÁNDAR,martes,27.16,2.02,0.0272,6,17.9,4.89,2.61,3.5,0
100988,CD-Montevideo,TR-033,Estándar,viernes,361.07,5.11,0.0363,4,22.4,25.51,8.68,3.2,1
101422,CD-Canelones,TR-068,Económico,jueves,268.44,7.2,0.0391,0,19.8,16.64,6.28,4.2,0
101840,CD-Maldonado,TR-110,Estándar,martes,236.4,8.5,0.0951,1,,17.21,5.04,4.7,0
103266,CD-Montevideo,TR-019,Express,miércoles,283.57,8.47,0.0656,3,21.1,21.6,5.48,3.6,0
101208,CD-Salto,TR-034,Express,miércoles,33.16,5.06,0.04,3,,6.28,0.94,4.2,0
101693,CD-Maldonado,TR-023,Estándar,martes,37.92,6.86,0.0686,4,20.6,10.93,2.8,3.6,0
101727,CD-Montevideo,TR-001,Estándar,jueves,252.94,5.22,0.0639,1,18.5,18.53,6.31,4.7,0
101808,CD-Montevideo,TR-038,Estándar,lunes,29.25,3.25,0.0372,7,18.4,9.77,2.93,4.6,0
103101,CD-Montevideo,TR-059,Estándar,martes,32.5,1.08,0.0244,7,15.6,14.28,2.89,3.0,0
102751,CD-Salto,TR-100,Estándar,martes,252.27,1.67,0.0502,3,18.8,17.53,4.43,4.6,0
102808,CD-Montevideo,TR-054,Estándar,martes,243.11,13.49,0.0797,3,16.8,16.46,5.45,4.9,0
100371,CD-Montevideo,TR-101,Económico,martes,261.98,2.02,0.037,4,23.3,21.76,5.19,4.4,0
103391,CD-Montevideo,TR-001,Estándar,martes,15.28,16.59,0.0847,16,11.9,24.4,5.48,,1
102903,CD-Montevideo,TR-099,Express,jueves,28.04,5.74,0.0703,7,25.4,8.68,2.71,3.1,0
103394,CD-Montevideo,TR-024,Express,jueves,20.11,10.05,0.0521,11,20.8,18.35,3.7,4.7,0
102966,CD-Montevideo,TR-012,Económico,jueves,291.34,8.24,0.0506,3,24.7,28.42,7.23,4.6,0
102988,CD-Canelones,TR-049,Económico,lunes,277.49,0.0,0.0399,1,18.8,23.28,4.62,4.2,0
101496,CD-Montevideo,TR-097,Estándar,lunes,285.49,12.63,0.0681,0,-99.0,20.01,5.58,3.7,1
101033,CD-Montevideo,TR-009,Express,sábado,24.96,5.12,0.0695,8,20.5,10.83,1.92,3.2,0
102714,CD-Montevideo,TR-090,Estándar,miércoles,26.37,5.65,0.0525,5,19.7,7.92,3.42,4.4,0
101451,CD-Montevideo,TR-096,Estándar,jueves,340.74,4.33,0.0296,2,,16.15,7.23,4.4,0
100663,CD-Salto,TR-110,Estándar,viernes,28.2,9.67,0.0615,5,17.7,12.34,2.82,4.7,0
101533,CD-Canelones,TR-016,ESTÁNDAR,viernes,9.81,5.81,0.0753,8,15.1,14.3,2.39,,0
100096,CD-Canelones,TR-093,Express,viernes,37.41,6.56,0.082,7,8.4,12.48,0.45,3.6,1
101543,CD-Montevideo,TR-048,ESTÁNDAR,viernes,32.05,2.97,0.0433,5,-99.0,14.36,2.7,3.7,0
102408,CD-Canelones,TR-075,Económico,miércoles,13.96,7.57,0.067,6,27.7,18.83,3.53,4.4,0
100466,CD-Montevideo,TR-113,Express,miércoles,223.65,3.4,0.0349,0,,11.7,4.85,5.0,0
102594,CD-Canelones,TR-040,Económico,martes,21.96,6.38,0.04,11,28.1,10.52,4.63,,0
100431,CD-Salto,TR-095,ESTÁNDAR,jueves,22.9,1.64,,6,16.0,14.47,2.1,2.5,0
101936,CD-Montevideo,TR-070,Express,martes,42.74,4.76,,6,22.3,10.1,2.14,3.7,0
103308,CD-Canelones,TR-072,Express,miércoles,44.67,2.87,0.0319,5,19.4,11.71,3.44,4.1,0
100067,CD-Canelones,TR-007,Express,sábado,263.14,2.66,0.0233,3,25.2,16.32,6.92,3.3,0
100174,CD-Montevideo,TR-050,Estándar,viernes,8.74,2.44,0.0241,12,22.0,18.82,3.28,4.2,0
100591,CD-Maldonado,TR-014,Express,martes,26.1,3.37,0.0269,9,23.8,16.73,2.93,3.8,0
102153,CD-Maldonado,TR-004,Estándar,viernes,35.62,3.67,0.0456,5,24.7,5.92,4.02,3.6,0
100019,CD-Canelones,TR-075,Económico,miércoles,312.57,2.21,0.0359,0,15.0,22.1,7.36,4.1,0
900003,CD-Salto,TR-064,Express,lunes,14.26,7.16,0.0689,8,24.5,8.85,1.97,1.4,0
100137,CD-Canelones,TR-034,EXPRESS,martes,212.01,3.01,0.0496,2,7.2,18.81,5.68,4.3,0
100352,CD-Canelones,TR-094,Económico,jueves,12.59,6.58,0.0447,10,10.3,10.68,2.91,3.5,0
102462,CD-Montevideo,TR-088,Estándar,miércoles,241.44,8.55,0.0638,2,21.0,21.13,5.88,4.5,0
102040,CD-Montevideo,TR-082,Estándar,martes,41.39,3.53,0.0553,6,23.6,10.03,2.38,,0
103061,CD-Salto,TR-044,Estándar,lunes,162.99,2.31,0.0245,2,19.3,11.41,2.74,4.0,1
101222,CD-Montevideo,TR-098,Estándar,viernes,24.38,3.83,,10,26.5,13.52,4.39,,1
100913,CD-Canelones,TR-025,Estándar,jueves,21.89,4.99,0.0693,8,,15.56,1.96,4.4,0
102160,CD-Montevideo,TR-085,Económico,jueves,30.94,3.78,0.0254,5,17.9,13.6,1.36,2.0,0
100367,CD-Montevideo,TR-104,Express,sábado,34.1,2.09,0.0253,8,21.9,11.55,3.58,3.7,0
102364,CD-Montevideo,TR-062,estándar,lunes,19.21,1.67,0.0203,5,16.2,10.04,0.2,4.6,0
101160,CD-Canelones,TR-017,estándar,lunes,285.77,2.88,0.0344,1,20.9,16.04,18.94,2.9,1
100784,CD-Canelones,TR-096,Estándar,miércoles,40.35,2.68,0.0313,4,10.5,10.34,1.56,2.2,0
100515,CD-Montevideo,TR-012,Estándar,viernes,48.08,4.33,0.0368,4,24.3,11.99,1.96,4.4,0
101594,CD-Canelones,TR-093,Estándar,jueves,28.35,18.01,0.0866,10,21.0,17.23,4.05,,0
102378,CD-Salto,TR-113,Estándar ,miércoles,29.55,0.89,0.0159,5,12.0,5.52,2.52,,0
102779,CD-Canelones,TR-092,Económico,viernes,252.73,4.17,,2,24.8,19.46,6.49,4.9,0
101503,CD-Maldonado,TR-092,Estándar,lunes,22.1,24.12,0.1262,9,20.3,9.74,2.79,4.7,0
102655,CD-Canelones,TR-024,ESTÁNDAR,miércoles,21.16,3.25,0.0467,12,23.5,11.43,4.91,3.4,1
102152,CD-Canelones,TR-038,Express,sábado,25.05,4.59,0.0355,8,29.5,14.78,3.23,3.8,1
101756,CD-Canelones,TR-019,estándar,viernes,38.53,10.36,0.053,4,23.8,14.32,2.87,3.8,0
100355,CD-Salto,TR-071,Express,miércoles,35.18,7.87,0.0435,11,,11.76,3.02,4.9,0
100407,CD-Salto,TR-087,ECONÓMICO,lunes,261.12,4.91,0.0446,2,14.2,19.0,5.39,,0
100118,CD-Salto,TR-053,Express,viernes,35.09,5.18,0.0412,3,23.1,9.91,3.47,4.7,0
102120,CD-Montevideo,TR-114,Estándar,miércoles,28.32,5.24,0.0573,3,15.0,10.28,2.12,3.2,0
100676,CD-Canelones,TR-009,express,lunes,159.0,3.55,0.0886,4,-99.0,16.85,4.06,4.1,0
102288,CD-Canelones,TR-068,estándar,viernes,204.49,9.03,0.053,1,16.9,12.0,5.59,4.2,0
100779,CD-Salto,TR-004,económico,jueves,29.13,2.73,0.0417,3,12.5,1.93,2.64,4.6,0
103063,CD-Montevideo,TR-025,express,sábado,30.56,5.65,0.0676,5,13.9,10.43,2.72,4.6,0
100436,CD-Maldonado,TR-095,Express,jueves,289.81,5.51,0.0524,4,25.8,15.05,6.7,3.2,0
102679,CD-Maldonado,TR-080,Express,viernes,33.52,7.31,0.0661,12,10.9,16.6,3.88,3.8,1
103089,CD-Salto,TR-037,Estándar,martes,34.33,10.57,0.0611,9,16.2,11.18,2.14,,0
102890,CD-Canelones,TR-046,Económico,viernes,28.3,4.67,0.0406,5,15.3,8.05,2.6,4.4,0
101690,CD-Maldonado,TR-059,ESTÁNDAR,sábado,205.43,3.12,0.0458,0,13.0,17.12,5.1,1.7,1
100304,CD-Salto,TR-113,económico,jueves,254.93,13.14,0.0836,0,37.0,18.33,4.77,3.9,0
100206,CD-Maldonado,TR-039,Estándar,jueves,25.16,4.44,0.069,4,17.1,10.18,0.79,3.9,0
101609,CD-Canelones,TR-062,Estándar,martes,36.44,5.59,0.0578,10,23.0,15.1,2.13,4.9,0
103334,CD-Canelones,TR-053,Económico,miércoles,47.28,19.37,0.1024,9,21.8,9.84,5.52,4.1,0
100193,CD-Maldonado,TR-060,Económico,jueves,257.61,8.68,,5,22.2,20.25,5.5,3.9,1
100955,CD-Montevideo,TR-106,Estándar,jueves,27.78,7.98,0.0504,10,17.1,20.53,3.66,3.9,0
103082,CD-Montevideo,TR-030,Express,sábado,46.78,6.19,0.0758,13,15.3,20.7,4.48,,1
100603,CD-Canelones,TR-114,estándar,viernes,29.5,4.16,0.0412,3,,5.69,1.76,1.0,0
103092,CD-Canelones,TR-100,estándar,viernes,32.07,2.08,0.0339,6,19.2,12.33,3.02,3.9,0
101424,CD-Montevideo,TR-097,Estándar ,lunes,38.66,4.48,0.0662,5,24.7,7.43,1.63,4.6,0
102800,CD-Canelones,TR-099,Estándar,miércoles,182.89,2.85,0.0373,2,20.0,23.32,5.5,4.3,0
101699,CD-Montevideo,TR-004,ESTÁNDAR,martes,32.96,7.68,0.0607,7,21.2,11.15,4.42,2.6,0
100752,CD-Canelones,TR-049,Estándar,martes,24.26,2.81,0.0349,9,18.4,16.23,1.63,,0
100960,CD-Salto,TR-001,Económico ,jueves,12.16,4.27,0.0342,7,,8.58,2.51,3.8,0
102289,CD-Salto,TR-072,Estándar,miércoles,232.45,4.29,0.0428,3,,17.63,5.79,,1
103011,CD-Salto,TR-046,Económico,lunes,29.76,10.36,0.0594,8,21.9,16.16,3.85,4.5,0
103067,CD-Canelones,TR-102,express,martes,31.7,2.65,0.0259,6,15.2,16.43,3.77,3.4,0
100540,CD-Canelones,TR-075,Express,miércoles,21.95,4.84,0.0487,7,26.4,12.29,1.97,3.6,1
102146,CD-Montevideo,TR-039,Express,miércoles,208.24,11.24,0.0734,3,30.8,19.42,5.12,3.8,0
